y,x
0.0,0.0
0.06587554514408112,0.07032603770494461
0.44424915313720703,0.4808804392814636
1.0270717144012451,1.0915329456329346
1.8376113176345825,1.9377986192703247
2.826049566268921,3.005138397216797
3.8876216411590576,4.287683010101318
4.793398857116699,5.753856658935547
5.625191688537598,7.363466739654541
6.275517463684082,9.146158218383789
6.68361759185791,11.046022415161133
6.813647747039795,13.130420684814453
6.695642471313477,15.371841430664062
6.323531150817871,17.811309814453125
5.710330486297607,20.403553009033203
4.974579334259033,23.023479461669922
4.217915058135986,25.44025993347168
3.235605001449585,27.676963806152344
2.0635929107666016,29.996213912963867
0.6462388634681702,32.53586959838867
-0.9535101652145386,35.171356201171875
-2.6909186840057373,37.92863845825195
-4.376429557800293,40.87815475463867
-5.702614784240723,43.578338623046875
-6.767017364501953,46.14238739013672
-7.527944564819336,48.80089569091797
-7.981589317321777,51.47066879272461
-8.146649360656738,54.11269760131836
-8.048613548278809,56.85370635986328
-7.7198333740234375,59.456607818603516
-7.1708478927612305,61.81393814086914
-6.512155532836914,63.891693115234375
-5.901345729827881,65.74369049072266
-5.1695380210876465,67.42000579833984
-4.728023052215576,69.26692199707031
-4.422750949859619,71.16448974609375
-4.008297443389893,72.93312072753906
-3.778679847717285,74.95669555664062
-3.3796780109405518,77.02931213378906
-2.769449472427368,78.85254669189453
-1.9575141668319702,80.60700988769531
-0.9172340631484985,82.14441680908203
0.3470638692378998,83.38568115234375
1.7147080898284912,84.48444366455078
3.0773258209228516,85.70269012451172
4.53652286529541,86.75662994384766
5.787698745727539,87.90348052978516
6.969307899475098,89.21124267578125
7.876844882965088,90.64104461669922
8.478477478027344,92.05178833007812
8.864858627319336,93.36463165283203
9.177461624145508,94.79571533203125
9.267784118652344,96.3933334350586
9.202842712402344,98.1164779663086
8.934932708740234,99.85525512695312
8.589064598083496,101.4484634399414
8.098793983459473,103.0500717163086
7.551614761352539,104.56420135498047
6.7515716552734375,106.33668518066406
5.832525730133057,108.3177261352539
4.896643161773682,110.43463897705078
3.9144108295440674,112.59786987304688
3.242483139038086,114.79975891113281
2.6670215129852295,116.71581268310547
2.013002872467041,118.44710540771484
1.5644447803497314,120.28990936279297
1.1788123846054077,122.18147277832031
0.6921082139015198,124.15779876708984
0.43432268500328064,125.91021728515625
0.2807404100894928,127.81536102294922
0.2714841961860657,129.9742431640625
0.029551807790994644,132.38844299316406
-0.3770294785499573,134.9338836669922
-0.9495972990989685,137.6971435546875
-1.585721731185913,140.6239013671875
-2.2177791595458984,143.71221923828125
-2.8005404472351074,147.0368194580078
-3.204456090927124,150.53526306152344
