y,x
0.0,0.0
-0.053363967686891556,0.06686973571777344
-0.2516424059867859,0.3498172163963318
-0.5153005719184875,0.8512457013130188
-0.7964685559272766,1.558923602104187
-1.069751262664795,2.4728164672851562
-1.3003133535385132,3.5882344245910645
-1.5075674057006836,4.9061102867126465
-1.5872710943222046,6.434120178222656
-1.6167569160461426,8.135513305664062
-1.6055432558059692,10.062817573547363
-1.5886292457580566,12.197421073913574
-1.5317426919937134,14.524434089660645
-1.3796398639678955,16.993541717529297
-1.2444851398468018,19.529239654541016
-1.0035618543624878,22.00785255432129
-0.8584104776382446,24.587615966796875
-0.7457462549209595,27.070045471191406
-0.7087705731391907,29.471664428710938
-0.8073970675468445,31.747390747070312
-0.9795462489128113,33.766075134277344
-1.303018569946289,35.58244323730469
-1.8318357467651367,37.38811492919922
-2.546144485473633,39.3958854675293
-3.4074625968933105,41.48200225830078
-4.343166351318359,43.471805572509766
-5.2353949546813965,45.37611389160156
-6.019741058349609,47.19394302368164
-6.625940322875977,48.9867057800293
-7.097568988800049,50.871307373046875
-7.528717994689941,52.75564193725586
-7.787382125854492,54.778499603271484
-7.919710159301758,56.81875991821289
-7.880833625793457,59.08010482788086
-7.700706958770752,61.5517692565918
-7.40249490737915,64.0921859741211
-6.990244388580322,66.48184204101562
-6.478832721710205,68.65232849121094
-5.915314197540283,70.60320281982422
-5.310050964355469,72.37332916259766
-4.852189064025879,74.04776763916016
-4.535993576049805,75.49297332763672
-4.324245452880859,76.71836853027344
-4.198277473449707,77.73892974853516
-4.161858081817627,78.56278991699219
-4.161859035491943,79.26205444335938
-4.046891689300537,79.86032104492188
-4.05381965637207,80.4421615600586
-4.174835205078125,81.2380142211914
-4.25852632522583,82.21438598632812
-4.449894428253174,83.40956115722656
-4.709849834442139,84.81536865234375
-4.910600662231445,86.3212661743164
-5.151185989379883,87.75740051269531
-5.402024745941162,89.4134750366211
-5.590960502624512,91.19490814208984
-5.621893882751465,93.02632141113281
-5.545571804046631,94.64547729492188
-5.434420108795166,96.05403137207031
-5.474887847900391,97.34498596191406
-5.407968997955322,98.85726165771484
-5.349328517913818,100.31001281738281
-5.413180828094482,101.63786315917969
-5.309557914733887,103.16106414794922
-5.122297763824463,104.8975601196289
-5.015512466430664,106.81783294677734
-4.755937576293945,108.72924041748047
-4.354618072509766,110.65238952636719
-3.770491123199463,112.6785888671875
-3.07487416267395,114.78227233886719
-2.3793861865997314,117.09500122070312
-1.6787676811218262,119.57576751708984
-0.9564459919929504,122.23922729492188
-0.3024774491786957,125.08450317382812
0.1713862419128418,128.08518981933594
0.4369983971118927,131.2133331298828
0.5237328410148621,134.2891845703125
0.487571120262146,137.04835510253906
0.4135441184043884,139.58262634277344
0.3944174349308014,141.87277221679688
0.4463587701320648,143.92811584472656
0.5719621181488037,145.7735137939453
0.7538792490959167,147.41236877441406
0.8871663808822632,148.82427978515625
0.8416511416435242,150.06646728515625
