y,x
0.0,0.0
0.05689269304275513,0.06927131861448288
0.28977566957473755,0.3693326413631439
0.6965206265449524,0.9183444976806641
1.2442562580108643,1.6794281005859375
1.8446542024612427,2.6502113342285156
2.4011731147766113,3.838454008102417
2.9168643951416016,5.218964099884033
3.4271795749664307,6.82775354385376
3.807245969772339,8.622599601745605
4.035156726837158,10.61103343963623
4.096456050872803,12.818694114685059
3.9549763202667236,15.202855110168457
3.6151010990142822,17.75766372680664
3.0941245555877686,20.420684814453125
2.4320359230041504,23.187786102294922
1.647470235824585,26.013944625854492
0.8525499701499939,28.86783218383789
0.19514350593090057,31.756908416748047
-0.3082878589630127,34.6171989440918
-0.6658188104629517,37.449607849121094
-0.8468748331069946,40.10049819946289
-0.8634918332099915,42.51171112060547
-0.8044857382774353,44.6739616394043
-0.879002034664154,45.01262664794922
-1.0507034063339233,45.035499572753906
-1.0405648949478977,47.04564897489747
-1.0415619874899848,49.07646545617874
