y,x
0.0,0.0
0.027955304831266403,0.08311428129673004
0.17738617956638336,0.43069911003112793
0.42644065618515015,1.0261234045028687
0.4760962724685669,1.8510288000106812
0.41991719603538513,2.9312326908111572
0.27656713128089905,4.238122463226318
0.16269949078559875,5.765875339508057
-0.056434039026498795,7.517612934112549
-0.22025886178016663,9.532831192016602
-0.5508232116699219,11.765921592712402
-0.8556856513023376,14.136870384216309
-1.1306380033493042,16.37038230895996
-1.3096479177474976,18.336307525634766
-1.6510893106460571,20.106637954711914
-1.8626474142074585,21.697181701660156
-2.1215670108795166,23.162059783935547
-2.486755609512329,24.69432830810547
-2.6931285858154297,26.36109733581543
-3.17124342918396,27.936250686645508
-3.8103463649749756,29.323698043823242
-4.466155052185059,30.781063079833984
-5.3718438148498535,32.479583740234375
-6.455185890197754,34.41331100463867
-7.587209701538086,36.52834701538086
-8.682452201843262,38.743465423583984
-9.609288215637207,40.980838775634766
-10.262552261352539,42.91227340698242
-10.795300483703613,44.56475067138672
-11.432291984558105,45.960636138916016
-11.749560356140137,47.09239196777344
-11.876301765441895,48.10850143432617
-11.886876106262207,49.366729736328125
-11.612300872802734,50.8948974609375
-11.103082656860352,52.645503997802734
-10.370849609375,54.599464416503906
-9.373244285583496,56.78671646118164
-8.116752624511719,59.15080261230469
-6.619534015655518,61.66135787963867
-4.90146017074585,64.319091796875
-3.0722222328186035,67.19965362548828
-1.512054204940796,70.25675201416016
-0.2653081715106964,73.35296630859375
0.6779820919036865,76.08879089355469
1.3787755966186523,78.56210327148438
1.8356419801712036,80.74303436279297
2.061248540878296,82.67481994628906
2.0541412830352783,84.34339904785156
1.766682744026184,85.71553802490234
1.2018134593963623,86.78368377685547
0.3554746210575104,87.53577423095703
-0.6110537052154541,88.03443908691406
-1.3232346773147583,88.28970336914062
-1.7972596883773804,88.42059326171875
-2.045520305633545,88.67073059082031
-2.024665594100952,88.67149353027344
-1.8885313272476196,88.5319595336914
-1.8868451118469238,88.48143005371094
-1.6079564094543457,88.2599105834961
-1.2284387350082397,88.17913055419922
-0.9908485412597656,88.35201263427734
-0.6336917281150818,88.7646713256836
-0.5040245056152344,89.42994689941406
-0.5770840644836426,90.3701171875
-0.7920181155204773,91.5519790649414
