y,x
0.0,0.0
-0.05029258877038956,0.0632873997092247
-0.14285925030708313,0.32348334789276123
-0.0030444273725152016,0.8384632468223572
0.29292604327201843,1.576953411102295
0.6026588082313538,2.560035228729248
0.793321430683136,3.758054733276367
0.7788846492767334,5.169154167175293
0.5889499187469482,6.771487236022949
0.34242233633995056,8.573687553405762
0.1344076544046402,10.56440544128418
-0.08528661727905273,12.763581275939941
-0.15773099660873413,15.094466209411621
-0.20653647184371948,17.525312423706055
-0.26342031359672546,20.0020751953125
-0.1801636517047882,22.48084831237793
-0.09194216877222061,25.045894622802734
-0.06466281414031982,27.552350997924805
-0.21509982645511627,29.975168228149414
-0.48466911911964417,32.23067092895508
-0.9039030075073242,34.29993438720703
-1.5232690572738647,36.28593826293945
-2.3073763847351074,38.45295333862305
-3.2287750244140625,40.677024841308594
-4.209751605987549,42.79130172729492
-5.122698783874512,44.83156204223633
-5.933197975158691,46.73712921142578
-6.585188388824463,48.57573699951172
-7.0414228439331055,50.435550689697266
-7.325191497802734,52.501976013183594
-7.533398151397705,54.64353942871094
-7.6419997215271,56.721771240234375
-7.618126392364502,59.02191925048828
-7.46658992767334,61.497066497802734
-7.179931163787842,64.0768814086914
-6.771966934204102,66.53233337402344
-6.265721797943115,68.75181579589844
-5.6976752281188965,70.72798156738281
-5.086793422698975,72.5146713256836
-4.600129127502441,74.15692901611328
-4.270588397979736,75.58045959472656
-4.063838481903076,76.90462493896484
-3.946716547012329,78.36930084228516
-3.9275929927825928,79.90834045410156
-3.992774724960327,81.48915100097656
-3.9920670986175537,83.12494659423828
-4.093690395355225,84.67534637451172
-4.31196928024292,86.42455291748047
-4.518675804138184,88.35128021240234
-4.68218469619751,90.41328430175781
-4.827818393707275,92.498779296875
-4.9701714515686035,94.4344482421875
-5.17634916305542,96.2758560180664
-5.580231666564941,98.1678466796875
-6.193133354187012,100.09832000732422
-6.896764278411865,102.15296173095703
-7.54182243347168,104.23248291015625
-8.065252304077148,106.24996948242188
-8.501078605651855,108.12983703613281
-9.007356643676758,109.9836654663086
-9.55699634552002,111.68264770507812
-10.187091827392578,113.20335388183594
-10.873172760009766,114.54573822021484
-11.639006614685059,115.69046020507812
-12.564114570617676,116.70509338378906
-13.67624568939209,117.70567321777344
-14.983484268188477,118.45854187011719
-16.351076126098633,119.02136993408203
-17.605775833129883,119.44676971435547
-18.76481056213379,119.80168151855469
-19.798452377319336,120.30911254882812
-20.594192504882812,121.04641723632812
-21.15675926208496,122.01338195800781
-21.49668312072754,123.18749237060547
-21.59351921081543,124.57206726074219
-21.462846755981445,126.12855529785156
-21.100587844848633,127.76183319091797
-20.52065658569336,129.33367919921875
-19.717859268188477,130.8390655517578
-18.700536727905273,132.26185607910156
-17.466384887695312,133.5969696044922
-16.0429744720459,134.8537139892578
-14.473062515258789,136.03018188476562
-12.909994125366211,137.1519775390625
-11.435739517211914,138.23760986328125
-10.05225944519043,139.23646545410156
-8.790135383605957,140.1564178466797
-7.630629062652588,141.01097106933594
-6.536443710327148,141.82373046875
-5.491238594055176,142.65853881835938
-4.556885242462158,143.48812866210938
-3.6991052627563477,144.4097137451172
-2.9258954524993896,145.43934631347656
-2.246619701385498,146.60885620117188
-1.7317092418670654,147.9144744873047
-1.4216623306274414,149.33201599121094
