y,x
0.0,0.0
0.06253325939178467,0.06735152006149292
0.3085341453552246,0.4309311509132385
0.4770221710205078,0.9775514006614685
0.8659557700157166,1.7936981916427612
1.3504573106765747,2.8447959423065186
1.7325613498687744,4.09616756439209
2.1376798152923584,5.581592559814453
2.452486515045166,7.295838832855225
2.7549798488616943,9.263435363769531
3.077833652496338,11.440569877624512
3.333057165145874,13.791592597961426
3.6812214851379395,16.386327743530273
3.9574267864227295,19.204538345336914
4.385258674621582,22.207618713378906
4.820794105529785,25.34840965270996
5.4642486572265625,28.665462493896484
6.230217456817627,32.052207946777344
7.089250564575195,35.56290817260742
7.972771644592285,39.096405029296875
8.91765022277832,42.62288284301758
9.904888153076172,46.067508697509766
10.878875732421875,49.47474670410156
12.003700256347656,52.71437072753906
13.105317115783691,55.92134475708008
14.32886791229248,58.92951965332031
15.4301118850708,61.8705940246582
16.574064254760742,64.62093353271484
17.461170196533203,67.34567260742188
18.220735549926758,69.8763656616211
18.919652938842773,72.25473022460938
19.315265655517578,74.51173400878906
19.45406150817871,76.85313415527344
19.329587936401367,79.41819763183594
18.956005096435547,82.0899887084961
18.37329864501953,84.92593383789062
17.602558135986328,87.934326171875
16.63935089111328,90.76937866210938
15.484859466552734,93.32991790771484
14.135638236999512,95.63341522216797
