y,x
0.0,0.0
-0.0664423331618309,0.06657014042139053
-0.36760884523391724,0.3737718462944031
-0.8816518187522888,0.9001023769378662
-1.583851933479309,1.6527976989746094
-2.2963156700134277,2.604449987411499
-2.8866844177246094,3.776564836502075
-3.362154245376587,5.154649257659912
-3.896113872528076,6.730309009552002
-4.182435512542725,8.45526123046875
-4.249509811401367,10.398140907287598
-4.101363182067871,12.494807243347168
-3.7355122566223145,14.758031845092773
-3.187581777572632,17.099451065063477
-2.581406593322754,19.40388298034668
-1.9931913614273071,21.665084838867188
-1.2930021286010742,23.83538055419922
-0.6840149760246277,25.83374786376953
0.07253552228212357,27.655115127563477
0.995743453502655,29.411903381347656
2.0117781162261963,31.22271728515625
3.1820549964904785,32.95969772338867
4.431421279907227,34.796844482421875
5.703154563903809,36.65766143798828
6.777168273925781,38.596778869628906
7.658200740814209,40.48348617553711
8.343961715698242,42.36170959472656
8.868231773376465,44.226932525634766
9.271880149841309,46.10449981689453
9.645333290100098,47.97227096557617
9.78169059753418,49.82130813598633
9.727294921875,51.78846740722656
9.481922149658203,53.81046676635742
9.04796314239502,55.81619644165039
8.390079498291016,57.753448486328125
7.566793918609619,59.578514099121094
6.7273688316345215,61.3619384765625
5.950267314910889,63.215721130371094
5.2358856201171875,65.23188781738281
4.5918989181518555,67.38277435302734
4.027837753295898,69.68465423583984
3.5411217212677,72.1151351928711
3.052363157272339,74.69200134277344
2.8047828674316406,77.40478515625
2.748866558074951,80.21533966064453
2.700566053390503,83.06149291992188
2.4282190799713135,85.79846954345703
1.9259157180786133,88.46109008789062
1.1885360479354858,91.09889221191406
0.21850666403770447,93.73592376708984
