y,x
0.0,0.0
0.06468680500984192,0.06916113197803497
0.2345963418483734,0.3728419244289398
0.33537259697914124,0.9385401010513306
0.6851034164428711,1.7392656803131104
1.1848489046096802,2.7652158737182617
1.7404873371124268,3.9980785846710205
2.396771192550659,5.462972164154053
2.9736363887786865,7.128511428833008
3.501838445663452,9.0714693069458
3.8779263496398926,11.21325397491455
4.222985744476318,13.564482688903809
4.474660873413086,16.124435424804688
4.829466342926025,18.982145309448242
5.190199851989746,21.967670440673828
5.639854431152344,25.087541580200195
6.001412391662598,28.24352264404297
6.5962419509887695,31.36208152770996
7.270735263824463,34.471927642822266
7.739373683929443,37.734012603759766
8.014153480529785,41.13337707519531
8.0275239944458,44.64877700805664
7.786328315734863,48.34164810180664
7.319119930267334,52.143585205078125
6.629820823669434,56.06890869140625
5.895116329193115,59.898624420166016
5.232257843017578,63.47398376464844
4.502072811126709,66.73058319091797
3.866313934326172,69.92552185058594
3.17248797416687,73.03340911865234
2.619812250137329,75.85710906982422
2.0094351768493652,78.60211944580078
1.5176764726638794,81.05542755126953
0.8806681632995605,83.43928527832031
0.3482765257358551,85.67681121826172
-0.1260634958744049,87.70021057128906
-0.6943473219871521,89.54535675048828
-1.1659748554229736,91.15153503417969
-1.6535447835922241,92.52168273925781
