y,x
0.0,0.0
-0.05395198613405228,0.06633772701025009
-0.3051961362361908,0.364929735660553
-0.7547932267189026,0.8701191544532776
-1.3996059894561768,1.5862048864364624
-2.1912269592285156,2.5073204040527344
-3.0182416439056396,3.6371212005615234
-3.7032077312469482,4.958510875701904
-4.206526279449463,6.46628999710083
-4.511083602905273,8.112000465393066
-4.6164374351501465,9.899986267089844
-4.589911937713623,11.814438819885254
-4.531520366668701,13.949214935302734
-4.283505916595459,16.211393356323242
-3.917041301727295,18.557092666625977
-3.53590726852417,20.959360122680664
-2.9810948371887207,23.256996154785156
-2.3880534172058105,25.625783920288086
-1.9099652767181396,27.837671279907227
-1.6533926725387573,29.969205856323242
-1.6134644746780396,31.994272232055664
-1.6625275611877441,33.80129623413086
-1.5047485828399658,35.355316162109375
-1.1507586240768433,36.658817291259766
-0.6860494613647461,37.75362014770508
-0.026490341871976852,38.60374069213867
0.8044702410697937,39.344234466552734
1.7600539922714233,40.08393478393555
2.7348973751068115,40.71760177612305
3.780216693878174,41.47548294067383
4.7831711769104,42.229148864746094
5.694169998168945,42.93264389038086
6.3597588539123535,43.79342269897461
6.844589710235596,44.65534591674805
7.179622173309326,45.325199127197266
7.4603962898254395,45.824710845947266
7.864259719848633,46.117584228515625
8.33619213104248,46.22438430786133
8.747380256652832,46.158042907714844
9.139610290527344,45.94646072387695
9.610250473022461,45.5786018371582
9.994359970092773,45.17119216918945
10.428427696228027,44.96957015991211
10.864514350891113,44.98400115966797
11.254819869995117,45.22412872314453
11.645425796508789,45.69517135620117
12.124021530151367,46.39476013183594
12.47982406616211,47.334774017333984
12.76273250579834,48.509056091308594
13.035234451293945,49.898250579833984
13.19537353515625,51.48640823364258
13.190110206604004,53.23521423339844
13.053915023803711,55.087162017822266
12.863945007324219,56.98892593383789
12.595547676086426,58.80963134765625
12.24575424194336,60.54096603393555
11.879773139953613,62.267887115478516
11.26017951965332,63.71688461303711
10.416718482971191,64.9019775390625
9.411748886108398,65.9090805053711
8.32264518737793,66.79188537597656
