y,x
0.0,0.0
0.05361383780837059,0.0703757107257843
0.3664132356643677,0.4815930724143982
0.8588943481445312,1.084544062614441
1.544092059135437,1.9188023805618286
2.3447189331054688,2.959463357925415
3.2100601196289062,4.238630294799805
3.962555408477783,5.697432518005371
4.510449409484863,7.204737186431885
4.80102014541626,8.928304672241211
4.836519718170166,10.897696495056152
4.684732913970947,13.087936401367188
4.4164605140686035,15.498510360717773
3.965656042098999,17.96535301208496
3.459230422973633,20.372692108154297
2.7685654163360596,22.68297004699707
2.0100109577178955,24.888381958007812
1.0867887735366821,26.902629852294922
-0.06869544088840485,29.01651954650879
-1.4110978841781616,31.280048370361328
-2.995750665664673,33.810791015625
-4.664405345916748,36.53241729736328
-6.172707557678223,39.32847595214844
-7.393770217895508,41.84120178222656
-8.352428436279297,44.08037185668945
-9.050580024719238,46.033180236816406
-9.48272705078125,47.81714630126953
-9.659041404724121,49.67202377319336
-9.559009552001953,51.65089797973633
-9.23436450958252,53.713356018066406
-8.688170433044434,55.58435821533203
-8.01952075958252,57.18487548828125
-7.3992462158203125,58.54448318481445
-6.620652198791504,59.85662841796875
-6.077449321746826,61.14529800415039
-5.568946838378906,62.227867126464844
-4.913693428039551,63.142417907714844
-4.5195231437683105,64.2320556640625
-4.257574558258057,65.42758178710938
-3.8901560306549072,66.65222930908203
-3.815662384033203,68.1056900024414
-3.860501289367676,69.59758758544922
-3.6199748516082764,70.79253387451172
-3.2582414150238037,71.88320922851562
-3.06945538520813,73.17981719970703
-2.699739456176758,74.56429290771484
-2.2235312461853027,75.72535705566406
-1.9320257902145386,76.9748306274414
-1.7820063829421997,78.31436157226562
-1.8752137422561646,79.60137176513672
-2.2275264263153076,81.02762603759766
-2.8191447257995605,82.65583801269531
-3.6550259590148926,84.55359649658203
-4.6795549392700195,86.60523986816406
-5.95449161529541,88.88667297363281
-7.471560478210449,91.40753173828125
-9.077134132385254,94.00320434570312
-10.463037490844727,96.37265014648438
-11.612982749938965,98.42805480957031
-12.674813270568848,100.19511413574219
-13.850055694580078,101.68668365478516
-14.851824760437012,102.9953384399414
-16.155193328857422,104.54322814941406
-17.671092987060547,106.30690002441406
-19.29451560974121,108.17040252685547
-20.849258422851562,110.19126892089844
-22.371017456054688,112.43766021728516
-23.594388961791992,114.73619842529297
-24.575393676757812,116.80461883544922
-25.310245513916016,118.62952423095703
-25.788089752197266,120.1880874633789
-26.017547607421875,121.50534057617188
-26.13029670715332,122.73250579833984
-26.369152069091797,124.2255630493164
-26.319114685058594,125.9520492553711
-26.017860412597656,127.9158706665039
-25.444211959838867,130.10012817382812
-24.625797271728516,132.3916473388672
-23.57280731201172,134.62393188476562
-22.282052993774414,136.73609924316406
-20.769540786743164,138.80027770996094
-19.038835525512695,140.81471252441406
-17.093351364135742,142.76467895507812
-14.913115501403809,144.7549591064453
-12.401506423950195,146.74591064453125
-9.797346115112305,148.43235778808594
-6.983729839324951,150.04429626464844
-3.9889824390411377,151.64804077148438
-0.9319036602973938,153.09942626953125
