y,x
0.0,0.0
-0.05450262874364853,0.06342349946498871
-0.1807830035686493,0.3247586190700531
-0.1638522446155548,0.8417536020278931
-0.10405439883470535,1.5881625413894653
-0.19090327620506287,2.591165542602539
-0.5009754300117493,3.8260295391082764
-1.002150535583496,5.251237392425537
-1.6294677257537842,6.841042995452881
-2.2114944458007812,8.517915725708008
-2.6329121589660645,10.292510032653809
-2.8792381286621094,12.15481948852539
-2.958449125289917,14.003357887268066
-2.8187475204467773,15.810325622558594
-2.480865478515625,17.806835174560547
-1.9574021100997925,19.959056854248047
-1.2260594367980957,22.321062088012695
-0.2772832214832306,24.895565032958984
0.8940666913986206,27.68384552001953
2.2936384677886963,30.70537757873535
3.8175740242004395,33.84012985229492
5.477843284606934,37.037044525146484
7.259236812591553,40.1260986328125
9.084287643432617,43.219398498535156
10.923687934875488,46.08106231689453
12.773327827453613,48.75532150268555
14.473731994628906,51.352027893066406
16.018369674682617,53.914703369140625
17.373538970947266,56.61307144165039
18.499271392822266,59.40280532836914
19.402511596679688,62.3121223449707
20.105588912963867,65.21188354492188
20.65494728088379,67.96358489990234
21.106517791748047,70.62067413330078
21.449344635009766,73.20083618164062
21.603059768676758,75.73257446289062
21.626140594482422,78.15946960449219
21.58809471130371,80.47528839111328
21.477094650268555,82.66295623779297
21.286439895629883,84.68608856201172
20.96883201599121,86.51904296875
20.543664932250977,88.14508056640625
19.99365234375,89.58705139160156
19.287967681884766,90.84480285644531
18.404449462890625,91.92290496826172
17.372940063476562,92.87400817871094
16.156593322753906,93.70446014404297
14.7603759765625,94.45376586914062
13.191744804382324,95.17489624023438
11.471678733825684,95.89814758300781
