y,x
0.0,0.0
-0.06271190941333771,0.062240660190582275
-0.3416573405265808,0.3397587537765503
-0.8890870809555054,0.8856563568115234
-1.6922682523727417,1.6882224082946777
-2.648852825164795,2.731559991836548
-3.521149158477783,4.020604610443115
-4.153589725494385,5.528071403503418
-4.564896583557129,7.260633945465088
-4.806800842285156,9.175616264343262
-5.034542083740234,11.308279991149902
-5.377533435821533,13.663349151611328
-5.827390193939209,16.206815719604492
-6.415739059448242,18.957307815551758
-7.1719279289245605,21.914703369140625
-8.01426887512207,25.037919998168945
-8.835134506225586,28.321693420410156
-9.541438102722168,31.759305953979492
-10.10153865814209,35.33200454711914
-10.514248847961426,38.9926643371582
-10.801692962646484,42.559444427490234
-11.042459487915039,45.933937072753906
-11.286759376525879,49.07644271850586
-11.476381301879883,51.97812271118164
-11.580126762390137,54.64712142944336
-11.601755142211914,57.10929870605469
-11.55754566192627,59.41752243041992
-11.465319633483887,61.57834243774414
-11.317792892456055,63.65351867675781
-11.089498519897461,65.6234359741211
-10.781990051269531,67.4923324584961
-10.423133850097656,69.28461456298828
-10.04735279083252,71.03839874267578
-9.699438095092773,72.74918365478516
-9.396310806274414,74.42327880859375
-9.073786735534668,76.07914733886719
-8.697993278503418,77.72637939453125
-8.266271591186523,79.36111450195312
-7.765804290771484,80.97978210449219
-7.138484954833984,82.59564971923828
-6.348723411560059,84.16383361816406
-5.452559947967529,85.6875228881836
-4.492883205413818,87.19207000732422
-3.491154432296753,88.66706085205078
-2.4593617916107178,90.11617279052734
-1.4217396974563599,91.5050277709961
-0.41121554374694824,92.81382751464844
0.5085178017616272,94.00650024414062
1.3585983514785767,95.1434555053711
2.0535669326782227,96.20026397705078
2.573209762573242,97.15007781982422
